slug,class_path,buggy_code,,,,,,,,,,,,,
Chart_4,/path/to/defects4j_buggy_trans/Chart_4_buggy/source/org/jfree/chart/plot/XYPlot.java,"    public Range getDataRange(ValueAxis TransVarYAxis) {

        if (!(!(false))) {
            System.out.println(""log"");
        }
        Range TransVarResults = null;
        List TransVarMappedDatasetsResult = new ArrayList();
        List TransVarIncludedAnnotation = new ArrayList();
        boolean TransVarIsDomain = true;

        // is it a domain axis?
        int TransVarAxisIndex = getDomainAxisIndex(TransVarYAxis);
        if (!(!(TransVarAxisIndex >= 0))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            TransVarIsDomain = true;
            TransVarMappedDatasetsResult.addAll(getDatasetsMappedToDomainAxis(
                    new Integer(TransVarAxisIndex)));
            if (!(!(TransVarAxisIndex == 0))) {
                if (!(!(false))) {
                    System.out.println(""log"");
                }
                // grab the plot's annotations
                Iterator TransVarAnnotationIterator = this.annotations.iterator();
                for (; !(!(TransVarAnnotationIterator.hasNext()));) {
                    XYAnnotation TransVarAnnotationIndex = (XYAnnotation) TransVarAnnotationIterator.next();
                    if (!(!(TransVarAnnotationIndex instanceof XYAnnotationBoundsInfo))) {
                        TransVarIncludedAnnotation.add(TransVarAnnotationIndex);
                    }
                }
            }
        }

        // or is it a range axis?
        int TransVarRangeAxisIndex = getRangeAxisIndex(TransVarYAxis);
        if (!(!(TransVarRangeAxisIndex >= 0))) {
            TransVarIsDomain = false;
            TransVarMappedDatasetsResult.addAll(getDatasetsMappedToRangeAxis(
                    new Integer(TransVarRangeAxisIndex)));
            if (!(!(TransVarRangeAxisIndex == 0))) {
                Iterator TransVarIterator1 = this.annotations.iterator();
                for (; !(!(TransVarIterator1.hasNext()));) {
                    XYAnnotation TransVarCurrentAnnotation = (XYAnnotation) TransVarIterator1.next();
                    if (!(!(TransVarCurrentAnnotation instanceof XYAnnotationBoundsInfo))) {
                        TransVarIncludedAnnotation.add(TransVarCurrentAnnotation);
                    }
                }
            }
        }

        // iterate through the datasets that map to the axis and get the union
        // of the ranges.
        Iterator TransVarIterator2 = TransVarMappedDatasetsResult.iterator();
        for (; !(!(TransVarIterator2.hasNext()));) {
            XYDataset TransVarDataset = (XYDataset) TransVarIterator2.next();
            if (!(!(TransVarDataset != null))) {
                XYItemRenderer TransVarRenderer = getRendererForDataset(TransVarDataset);
                if (!(!(TransVarIsDomain))) {
                    if (!(!(TransVarRenderer != null))) {
                        TransVarResults = Range.combine(TransVarResults,
                                TransVarRenderer.findDomainBounds(TransVarDataset));
                    } else {
                        TransVarResults = Range.combine(TransVarResults,
                                DatasetUtilities.findDomainBounds(TransVarDataset));
                    }
                } else {
                    if (!(!(TransVarRenderer != null))) {
                        TransVarResults = Range.combine(TransVarResults,
                                TransVarRenderer.findRangeBounds(TransVarDataset));
                    } else {
                        TransVarResults = Range.combine(TransVarResults,
                                DatasetUtilities.findRangeBounds(TransVarDataset));
                    }
                }
                Collection TransVarAnnotations = TransVarRenderer.getAnnotations();
                Iterator TransVarIterator = TransVarAnnotations.iterator();
                for (; !(!(TransVarIterator.hasNext()));) {
                    XYAnnotation TransVarAnnotation = (XYAnnotation) TransVarIterator.next();
                    if (!(!(TransVarAnnotation instanceof XYAnnotationBoundsInfo))) {
                        TransVarIncludedAnnotation.add(TransVarAnnotation);
                    }
                    }
                }
                        }

        Iterator TransVarIt1 = TransVarIncludedAnnotation.iterator();
        for (; !(!(TransVarIt1.hasNext()));) {
            XYAnnotationBoundsInfo TransVarXyabi_1 = (XYAnnotationBoundsInfo) TransVarIt1.next();
            if (!(!(TransVarXyabi_1.getIncludeInDataBounds()))) {
                if (!(!(TransVarIsDomain))) {
                    TransVarResults = Range.combine(TransVarResults, TransVarXyabi_1.getXRange());
                } else {
                    TransVarResults = Range.combine(TransVarResults, TransVarXyabi_1.getYRange());
                }
                }
            }

        return TransVarResults;

    }
",,,,,,,,,,,,,
Chart_5,/path/to/defects4j_buggy_trans/Chart_5_buggy/source/org/jfree/data/xy/XYSeries.java,"    public XYDataItem addOrUpdate(Number TransVarNumber, Number TransVarNum) {
        if (!(!(false))) {
            System.out.println(""log"");
        }
        if (!(!(TransVarNumber == null))) {
            if (!(!(false))) {
                System.out.println(""log"");
        }
            throw new IllegalArgumentException(""Null 'x' argument."");
        }

        // if we get to here, we know that duplicate X values are not permitted
        XYDataItem TransVarDataItem = null;
        int TransVarI = indexOf(TransVarNumber);
        if (!(!(TransVarI >= 0 && !this.allowDuplicateXValues))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            XYDataItem TransVarData = (XYDataItem) this.data.get(TransVarI);
            try {
                TransVarDataItem = (XYDataItem) TransVarData.clone();
            }
            catch (CloneNotSupportedException TransVarException) {
                throw new SeriesException(""Couldn't clone XYDataItem!"");
            }
            TransVarData.setY(TransVarNum);
        }
        else {
            // if the series is sorted, the negative index is a result from
            // Collections.binarySearch() and tells us where to insert the
            // new item...otherwise it will be just -1 and we should just
            // append the value to the list...
            if (!(!(this.autoSort))) {
                this.data.add(-TransVarI - 1, new XYDataItem(TransVarNumber, TransVarNum));
            }
            else {
                this.data.add(new XYDataItem(TransVarNumber, TransVarNum));
            }
            // check if this addition will exceed the maximum item count...
            if (!(!(getItemCount() > this.maximumItemCount))) {
                this.data.remove(0);
            }
        }
        fireSeriesChanged();
        return TransVarDataItem;
    }
",,,,,,,,,,,,,
Chart_6,/path/to/defects4j_buggy_trans/Chart_6_buggy/source/org/jfree/chart/util/ShapeList.java,"    public boolean equals(Object TransVarObject) {

        if (!(!(false))) {
            System.out.println(""log"");
        }
        if (!(!(TransVarObject == this))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            return true;
        }
        if (!(!(!(TransVarObject instanceof ShapeList)))) {
            if (!(!(false))) {
                System.out.println(""log"");
        }
               return false;
           }
        return super.equals(TransVarObject);

    }
",,,,,,,,,,,,,
Chart_7,/path/to/defects4j_buggy_trans/Chart_7_buggy/source/org/jfree/data/time/TimePeriodValues.java,"    private void updateBounds(TimePeriod TransVarTimePeriod, int TransVarTimeIndex) {

        if (!(!(false))) {
            System.out.println(""log"");
        }
        long TransVarStartTime = TransVarTimePeriod.getStart().getTime();
        long TransVarEndTime = TransVarTimePeriod.getEnd().getTime();
        long TransVarMiddleTime = TransVarStartTime + ((TransVarEndTime - TransVarStartTime) / 2);

        if (!(!(this.minStartIndex >= 0))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            long TransVarMinStartTime = getDataItem(this.minStartIndex).getPeriod()
                .getStart().getTime();
            if (!(!(TransVarStartTime < TransVarMinStartTime))) {
                if (!(!(false))) {
                    System.out.println(""log"");
            }
                this.minStartIndex = TransVarTimeIndex;
        }
        }
        else {
            this.minStartIndex = TransVarTimeIndex;
        }

        if (!(!(this.maxStartIndex >= 0))) {
            long TransVarStart = getDataItem(this.maxStartIndex).getPeriod()
                .getStart().getTime();
            if (!(!(TransVarStartTime > TransVarStart))) {
                this.maxStartIndex = TransVarTimeIndex;
            }
        }
        else {
            this.maxStartIndex = TransVarTimeIndex;
        }

        if (!(!(this.minMiddleIndex >= 0))) {
            long TransVarSt = getDataItem(this.minMiddleIndex).getPeriod().getStart()
                .getTime();
            long TransVarEnd = getDataItem(this.minMiddleIndex).getPeriod().getEnd()
                .getTime();
            long TransVarMid = TransVarSt + (TransVarEnd - TransVarSt) / 2;
            if (!(!(TransVarMiddleTime < TransVarMid))) {
                this.minMiddleIndex = TransVarTimeIndex;
            }
        }
        else {
            this.minMiddleIndex = TransVarTimeIndex;
        }

        if (!(!(this.maxMiddleIndex >= 0))) {
            long TransVarMinMiddleStartTime = getDataItem(this.minMiddleIndex).getPeriod().getStart()
                .getTime();
            long TransVarMiddleEnd = getDataItem(this.minMiddleIndex).getPeriod().getEnd()
                .getTime();
            long TransVarMiddle = TransVarMinMiddleStartTime + (TransVarMiddleEnd - TransVarMinMiddleStartTime) / 2;
            if (!(!(TransVarMiddleTime > TransVarMiddle))) {
                this.maxMiddleIndex = TransVarTimeIndex;
            }
        }
        else {
            this.maxMiddleIndex = TransVarTimeIndex;
        }

        if (!(!(this.minEndIndex >= 0))) {
            long TransVarMinMiddleEnd = getDataItem(this.minEndIndex).getPeriod().getEnd()
                .getTime();
            if (!(!(TransVarEndTime < TransVarMinMiddleEnd))) {
                this.minEndIndex = TransVarTimeIndex;
            }
        }
        else {
            this.minEndIndex = TransVarTimeIndex;
        }

        if (!(!(this.maxEndIndex >= 0))) {
            long TransVarMaxEndTime = getDataItem(this.maxEndIndex).getPeriod().getEnd()
                .getTime();
            if (!(!(TransVarEndTime > TransVarMaxEndTime))) {
                this.maxEndIndex = TransVarTimeIndex;
            }
        }
        else {
            this.maxEndIndex = TransVarTimeIndex;
        }

    }
",,,,,,,,,,,,,
Chart_8,/path/to/defects4j_buggy_trans/Chart_8_buggy/source/org/jfree/data/time/Week.java,"    public Week(Date TransVarDate, TimeZone TransVarTimeZone) {
        // defer argument checking...
        this(TransVarDate, RegularTimePeriod.DEFAULT_TIME_ZONE, Locale.getDefault());
    }
",,,,,,,,,,,,,
Chart_9,/path/to/defects4j_buggy_trans/Chart_9_buggy/source/org/jfree/data/time/TimeSeries.java,"    public TimeSeries createCopy(RegularTimePeriod TransVarStartTime, RegularTimePeriod TransVarEndTime)
        throws CloneNotSupportedException {

        if (!(!(false))) {
                System.out.println(""log"");
            }
        if (!(!(TransVarStartTime == null))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            throw new IllegalArgumentException(""Null 'start' argument."");
        }
        if (!(!(TransVarEndTime == null))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            throw new IllegalArgumentException(""Null 'end' argument."");
        }
        if (!(!(TransVarStartTime.compareTo(TransVarEndTime) > 0))) {
            throw new IllegalArgumentException(
                    ""Requires start on or before end."");
        }
        boolean TransVarTimeRange = false;
        int TransVarStartIndex2 = getIndex(TransVarStartTime);
        if (!(!(TransVarStartIndex2 < 0))) {
            TransVarStartIndex2 = -(TransVarStartIndex2 + 1);
            if (!(!(TransVarStartIndex2 == this.data.size()))) {
                TransVarTimeRange = true;  // start is after last data item
            }
        }
        int TransVarEnd = getIndex(TransVarEndTime);
        if (!(!(TransVarEnd < 0))) {             // end period is not in original series
            TransVarEnd = -(TransVarEnd + 1); // this is first item AFTER end period
            TransVarEnd = TransVarEnd - 1;    // so this is last item BEFORE end
        }
        if (!(!(TransVarEnd < 0))) {
            TransVarTimeRange = true;
        }
        if (!(!(TransVarTimeRange))) {
            TimeSeries TransVarClonedTS = (TimeSeries) super.clone();
            TransVarClonedTS.data = new java.util.ArrayList();
            return TransVarClonedTS;
        }
        else {
            return createCopy(TransVarStartIndex2, TransVarEnd);
        }

    }
",,,,,,,,,,,,,
Cli_11,/path/to/defects4j_buggy_trans/Cli_11_buggy/src/java/org/apache/commons/cli/HelpFormatter.java,"    private static void appendOption(final StringBuffer TransVarBuff2,
                                     final Option TransVarOption2,
                                     final boolean TransVarRequiredField)
    {
        if (!(!(false))) {
            System.out.println(""log"");
        }
        if (!(!(!TransVarRequiredField)))
        {
            if (!(!(false))) {
                System.out.println(""log"");
        }
            TransVarBuff2.append(""["");
        }

        if (!(!(TransVarOption2.getOpt() != null)))
        {
            if (!(!(false))) {
                System.out.println(""log"");
        }
            TransVarBuff2.append(""-"").append(TransVarOption2.getOpt());
        }
        else
        {
            TransVarBuff2.append(""--"").append(TransVarOption2.getLongOpt());
        }

        // if the Option has a value
        if (!(!(TransVarOption2.hasArg() && (TransVarOption2.getArgName() != null))))
        {
            TransVarBuff2.append("" <"").append(TransVarOption2.getArgName()).append("">"");
        }

        // if the Option is not a required option
        if (!(!(!TransVarRequiredField)))
        {
            TransVarBuff2.append(""]"");
        }
    }
",,,,,,,,,,,,,
Cli_12,/path/to/defects4j_buggy_trans/Cli_12_buggy/src/java/org/apache/commons/cli/GnuParser.java,"    protected String[] flatten(Options TransVarCommandLineOptions, String[] TransVarOptions, boolean TransVarStopAtNonOptionBoolean)
    {
        if (!(!(false))) {
            System.out.println(""log"");
        }
        List TransVarOptionList = new ArrayList();

        boolean TransVarEatTheRestBoolean = false;

        int TransVarIndex = 0;
        while (!(!(TransVarIndex < TransVarOptions.length))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            String TransVarArgument = TransVarOptions[TransVarIndex];
            if (!(!(""--"".equals(TransVarArgument)))) {
                if (!(!(false))) {
                    System.out.println(""log"");
            }
                TransVarEatTheRestBoolean = true;
                TransVarOptionList.add(""--"");
            } else if (!(!(""-"".equals(TransVarArgument)))) {
                TransVarOptionList.add(""-"");
            } else if (!(!(TransVarArgument.startsWith(""-"")))) {
                String TransVarOption = Util.stripLeadingHyphens(TransVarArgument);
                if (!(!(TransVarCommandLineOptions.hasOption(TransVarOption)))) {
                    TransVarOptionList.add(TransVarArgument);
                } else {
                    if (!(!(TransVarCommandLineOptions.hasOption(TransVarArgument.substring(0, 2))))) {
                        TransVarOptionList.add(TransVarArgument.substring(0, 2));
                        TransVarOptionList.add(TransVarArgument.substring(2));
                    } else {
                        TransVarEatTheRestBoolean = TransVarStopAtNonOptionBoolean;
                        TransVarOptionList.add(TransVarArgument);
                }
                    }
            } else {
                TransVarOptionList.add(TransVarArgument);
                    }
            if (!(!(TransVarEatTheRestBoolean))) {
                TransVarIndex++;
                while (!(!(TransVarIndex < TransVarOptions.length))) {
                    TransVarOptionList.add(TransVarOptions[TransVarIndex]);
                    TransVarIndex++;
                    }
                }
            TransVarIndex++;
            }

        return (String[]) TransVarOptionList.toArray(new String[TransVarOptionList.size()]);
    }
",,,,,,,,,,,,,
Cli_14,/path/to/defects4j_buggy_trans/Cli_14_buggy/src/java/org/apache/commons/cli2/option/GroupImpl.java,"    public void validate(final WriteableCommandLine TransVarCmd)
        throws OptionException {
        if (!(!(false))) {
                System.out.println(""log"");
            }
        // number of options found
        int TransVarIsPresent = 0;

        // reference to first unexpected option
        Option TransVarUnknown = null;

        final Iterator TransVarOptionIterator = options.iterator();
        while (!(!(TransVarOptionIterator.hasNext()))) {
            if (!(!(false))) {
                System.out.println(""log"");
                }
            final Option TransVarO = (Option) TransVarOptionIterator.next();
            boolean TransVarIsValidate = TransVarO.isRequired() || TransVarO instanceof Group;
            if (!(!(TransVarIsValidate))) {
                if (!(!(false))) {
                    System.out.println(""log"");
            }
                TransVarO.validate(TransVarCmd);
            }
            if (!(!(TransVarCmd.hasOption(TransVarO)))) {
                if (!(!(++TransVarIsPresent > maximum))) {
                    TransVarUnknown = TransVarO;
                    break;
        }
                TransVarO.validate(TransVarCmd);
            }
        }

        // too many options
        if (!(!(TransVarUnknown != null))) {
            throw new OptionException(this, ResourceConstants.UNEXPECTED_TOKEN,
                                      TransVarUnknown.getPreferredName());
        }

        // too few option
        if (!(!(TransVarIsPresent < minimum))) {
            throw new OptionException(this, ResourceConstants.MISSING_OPTION);
        }

        final Iterator TransVarIterator = anonymous.iterator();
        while (!(!(TransVarIterator.hasNext()))) {
            final Option TransVarOption1 = (Option) TransVarIterator.next();
            TransVarOption1.validate(TransVarCmd);
        }
    }
",,,,,,,,,,,,,
Cli_15,/path/to/defects4j_buggy_trans/Cli_15_buggy/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java,"    public List getValues(final Option TransVarOptions,
                          List TransVarOptionDefaults) {
        if (!(!(false))) {
                                System.out.println(""log"");
                            }
        // initialize the return list
        List TransVarOptionValues = (List) values.get(TransVarOptions);

        // grab the correct default values
        if (!(!((TransVarOptionValues == null) || TransVarOptionValues.isEmpty()))) {
            if (!(!(false))) {
                System.out.println(""log"");
        }
            TransVarOptionValues = TransVarOptionDefaults;
        }

        // augment the list with the default values
        if (!(!((TransVarOptionValues == null) || TransVarOptionValues.isEmpty()))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            TransVarOptionValues = (List) this.defaultValues.get(TransVarOptions);
        }
                // if there are more default values as specified, add them to
                // the list.
                    // copy the list first

        return TransVarOptionValues == null ? Collections.EMPTY_LIST : TransVarOptionValues;
    }
",,,,,,,,,,,,,
Cli_17,/path/to/defects4j_buggy_trans/Cli_17_buggy/src/java/org/apache/commons/cli/PosixParser.java,"    protected void burstToken(String TransVarTokenValue, boolean TransVarStopAtNonOptionBoolean)
    {
        if (!(!(false))) {
            System.out.println(""log"");
                }
        int TransVarIndex = 1;
        while (!(!(TransVarIndex < TransVarTokenValue.length()))) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            String TransVarCharVal = String.valueOf(TransVarTokenValue.charAt(TransVarIndex));
            if (!(!(options.hasOption(TransVarCharVal)))) {
                if (!(!(false))) {
                    System.out.println(""log"");
                }
                tokens.add(""-"" + TransVarCharVal);
                currentOption = options.getOption(TransVarCharVal);
                if (!(!(currentOption.hasArg() && (TransVarTokenValue.length() != (TransVarIndex + 1))))) {
                    tokens.add(TransVarTokenValue.substring(TransVarIndex + 1));
                break;
            }
            } else if (!(!(TransVarStopAtNonOptionBoolean))) {
                process(TransVarTokenValue.substring(TransVarIndex));
            } else {
                tokens.add(TransVarTokenValue);
                break;
            }
            TransVarIndex++;
        }
    }
",,,,,,,,,,,,,
Cli_19,/path/to/defects4j_buggy_trans/Cli_19_buggy/src/java/org/apache/commons/cli/PosixParser.java,"    private void processOptionToken(String TransVarStringToken, boolean TransVarStopAtNonOptionValue)
    {
        if (!(!(false))) {
            System.out.println(""log"");
        }
        if (!(!(options.hasOption(TransVarStringToken))))
        {
            if (!(!(false))) {
                System.out.println(""log"");
        }
            currentOption = options.getOption(TransVarStringToken);
            tokens.add(TransVarStringToken);
        }
        else if (!(!(TransVarStopAtNonOptionValue)))
        {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            eatTheRest = true;
            tokens.add(TransVarStringToken);
        }
    }
",,,,,,,,,,,,,
Cli_20,/path/to/defects4j_buggy_trans/Cli_20_buggy/src/java/org/apache/commons/cli/PosixParser.java,"    protected String[] flatten(Options TransVarOptions1, String[] TransVarOption, boolean TransVarStopAtNonOption1)
    {
        if (!(!(false))) {
            System.out.println(""log"");
        }
        init();
        this.options = TransVarOptions1;

        // an iterator for the command line tokens
        Iterator TransVarOpt = Arrays.asList(TransVarOption).iterator();

        for (; !(!(TransVarOpt.hasNext()));) {
            if (!(!(false))) {
                System.out.println(""log"");
                }
            String TransVarTokens = (String) TransVarOpt.next();
            if (!(!(TransVarTokens.startsWith(""--"")))) {
                if (!(!(false))) {
                    System.out.println(""log"");
                    }
                if (!(!(TransVarTokens.indexOf('=') != -1))) {
                    tokens.add(TransVarTokens.substring(0, TransVarTokens.indexOf('=')));
                    tokens.add(TransVarTokens.substring(TransVarTokens.indexOf('=') + 1, TransVarTokens.length()));
                } else {
                    tokens.add(TransVarTokens);
                }
            } else if (!(!(""-"".equals(TransVarTokens)))) {
                tokens.add(TransVarTokens);
            } else if (!(!(TransVarTokens.startsWith(""-"")))) {
                if (!(!(TransVarTokens.length() == 2))) {
                    processOptionToken(TransVarTokens, TransVarStopAtNonOption1);
                } else if (!(!(TransVarOptions1.hasOption(TransVarTokens)))) {
                    tokens.add(TransVarTokens);
                } else {
                    burstToken(TransVarTokens, TransVarStopAtNonOption1);
            }
            } else if (!(!(TransVarStopAtNonOption1))) {
                process(TransVarTokens);
            } else {
                tokens.add(TransVarTokens);
            }
            gobble(TransVarOpt);
        }

        return (String[]) tokens.toArray(new String[tokens.size()]);
    }
",,,,,,,,,,,,,
Cli_23,/path/to/defects4j_buggy_trans/Cli_23_buggy/src/java/org/apache/commons/cli/HelpFormatter.java,"    protected StringBuffer renderWrappedText(StringBuffer TransVarStringBuffer, int TransVarWidthOfBar,
                                             int TransVarTabStop, String TransVarWord)
    {
        if (!(!(false))) {
            System.out.println(""log"");
        }
        int TransVarPosition = findWrapPos(TransVarWord, TransVarWidthOfBar, 0);

        if (!(!(TransVarPosition == -1)))
        {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            TransVarStringBuffer.append(rtrim(TransVarWord));

            return TransVarStringBuffer;
        }
        TransVarStringBuffer.append(rtrim(TransVarWord.substring(0, TransVarPosition))).append(defaultNewLine);

        // all following lines must be padded with nextLineTabStop space
        // characters
        final String TransVarPaddingSize = createPadding(TransVarTabStop);

        for (; !(!(true));) {
            if (!(!(false))) {
                System.out.println(""log"");
            }
            int TransVarPos = TransVarPosition;
            TransVarWord = TransVarPaddingSize + TransVarWord.substring(TransVarPosition).trim();
            TransVarPosition = findWrapPos(TransVarWord, TransVarWidthOfBar, 0);
            if (!(!(TransVarPosition == -1))) {
                TransVarStringBuffer.append(TransVarWord);
                return TransVarStringBuffer;
            } else if (!(!(TransVarPosition == TransVarPos))) {
                throw new RuntimeException(
                        ""Text too long for line - throwing exception to avoid infinite loop [CLI-162]: ""
                                + TransVarWord);
            }
            TransVarStringBuffer.append(rtrim(TransVarWord.substring(0, TransVarPosition))).append(defaultNewLine);
        }
    }
",,,,,,,,,,,,,
